row_index,file_name,object_id,image_path,gt_mask_path,point_x,point_y,sam_score,iou,boundary_f1,latency_sec,fps,mask_output_path,visualization_output_path,device,model_type
0,000000.png,3,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000003_img_000000_cat_box.png,330.0,187.0,0.9828764796257019,0.9833907865872767,0.9950953486183859,0.13107583600003636,7.629171253195155,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0000_object_3_sam_point_mask.png,,cuda,vit_b
1,000000.png,4,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000004_img_000000_cat_plastic_object.png,93.0,252.0,0.831983208656311,0.6918429003021148,0.694779787981139,0.012510367000231781,79.93370617996041,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0001_object_4_sam_point_mask.png,,cuda,vit_b
2,000000.png,5,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000005_img_000000_cat_plastic_object.png,351.0,428.0,0.7605602145195007,0.9569288389513109,1.0,0.012389277999773185,80.7149536896587,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0002_object_5_sam_point_mask.png,,cuda,vit_b
3,000000.png,6,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000006_img_000000_cat_metal_part.png,393.0,136.0,0.9472156763076782,0.9329529243937232,1.0,0.012282772000162367,81.41484674524455,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0003_object_6_sam_point_mask.png,,cuda,vit_b
4,000000.png,7,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000007_img_000000_cat_box.png,141.0,453.0,0.9798895120620728,0.982498784637822,0.920075519194462,0.012368103999961022,80.85313642278166,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0004_object_7_sam_point_mask.png,,cuda,vit_b
5,000000.png,8,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000008_img_000000_cat_tool.png,105.0,321.0,0.8524718880653381,0.9588405797101449,1.0,0.012360415999864927,80.90342590499607,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0005_object_8_sam_point_mask.png,,cuda,vit_b
6,000000.png,9,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000009_img_000000_cat_metal_part.png,389.0,49.0,0.9056718349456787,0.905,1.0,0.012375478000194562,80.80495961321886,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0006_object_9_sam_point_mask.png,,cuda,vit_b
7,000000.png,10,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000010_img_000000_cat_metal_part.png,437.0,199.0,0.8741311430931091,0.9354838709677419,0.931899641577061,0.012327511999956187,81.11936942373725,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0007_object_10_sam_point_mask.png,,cuda,vit_b
8,000000.png,11,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000011_img_000000_cat_connector.png,175.0,153.0,0.9578342437744141,0.9298469387755102,0.9791611942912178,0.012328123999850504,81.11534244886946,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0008_object_11_sam_point_mask.png,,cuda,vit_b
9,000000.png,12,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000012_img_000000_cat_box.png,458.0,0.0,0.9964855909347534,0.9873088443953965,0.9376476796572256,0.012621464000403648,79.23011149641745,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0009_object_12_sam_point_mask.png,,cuda,vit_b
10,000000.png,13,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000013_img_000000_cat_plastic_object.png,205.0,230.0,0.9598404169082642,0.9782901229030232,0.99009900990099,0.012537443999917741,79.76107410781344,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0010_object_13_sam_point_mask.png,,cuda,vit_b
