row_index,file_name,object_id,image_path,gt_mask_path,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,sam_mask_path,sam_visualization_path,sam_score,iou,boundary_f1,latency_sec,fps,device,model_type
0,000000.png,3,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000003_img_000000_cat_box.png,238.0,92.0,413.0,280.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v1/masks/row_0000_object_3_sam_mask.png,,0.9931638240814209,0.9840962594820821,1.0,0.11638545999994676,8.592138571265323,cuda,vit_b
1,000000.png,4,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000004_img_000000_cat_plastic_object.png,59.0,215.0,138.0,289.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v1/masks/row_0001_object_4_sam_mask.png,,0.9892067909240723,0.9823085221143474,1.0,0.011999437999975271,83.33723629407152,cuda,vit_b
2,000000.png,5,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000005_img_000000_cat_plastic_object.png,302.0,393.0,397.0,466.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v1/masks/row_0002_object_5_sam_mask.png,,0.9816722869873047,0.9792134831460674,1.0,0.012032557999987148,83.10784789078666,cuda,vit_b
3,000000.png,6,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000006_img_000000_cat_metal_part.png,374.0,123.0,415.0,148.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v1/masks/row_0003_object_6_sam_mask.png,,0.9685904383659363,0.9300998573466477,1.0,0.01213328200003616,82.41793110858379,cuda,vit_b
4,000000.png,7,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000007_img_000000_cat_box.png,56.0,265.0,276.0,480.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v1/masks/row_0004_object_7_sam_mask.png,,1.00574791431427,0.9833686330335752,0.9212350346565847,0.012101608999955715,82.63363987414066,cuda,vit_b
5,000000.png,8,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000008_img_000000_cat_tool.png,0.0,306.0,130.0,345.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v1/masks/row_0005_object_8_sam_mask.png,,0.974955141544342,0.9676565715965892,0.99836867862969,0.012090589999957047,82.70894968761264,cuda,vit_b
6,000000.png,9,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000009_img_000000_cat_metal_part.png,382.0,33.0,400.0,70.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v1/masks/row_0006_object_9_sam_mask.png,,0.9470438361167908,0.91,1.0,0.012220508000041264,81.82965879950518,cuda,vit_b
7,000000.png,10,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000010_img_000000_cat_metal_part.png,400.0,142.0,464.0,261.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v1/masks/row_0007_object_10_sam_mask.png,,0.9743698239326477,0.953428964433091,0.9527039589677833,0.012116681999941648,82.53084466562842,cuda,vit_b
8,000000.png,11,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000011_img_000000_cat_connector.png,151.0,124.0,201.0,185.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v1/masks/row_0008_object_11_sam_mask.png,,0.9693091511726379,0.9380245319561007,0.9838337182448037,0.012814857000080337,78.03442519832495,cuda,vit_b
9,000000.png,12,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000012_img_000000_cat_box.png,368.0,0.0,508.0,153.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v1/masks/row_0009_object_12_sam_mask.png,,0.9947730302810669,0.9927461956950249,0.9989909182643794,0.01240764700003183,80.59545859077348,cuda,vit_b
10,000000.png,13,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000013_img_000000_cat_plastic_object.png,131.0,157.0,280.0,289.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v1/masks/row_0010_object_13_sam_mask.png,,0.9885500073432922,0.9781612294418981,1.0,0.012862035000011929,77.74819458966428,cuda,vit_b
11,000000.png,14,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000014_img_000000_cat_box.png,342.0,158.0,476.0,333.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v1/masks/row_0011_object_14_sam_mask.png,,0.8995466232299805,0.930635838150289,0.848020784419911,0.012572881999972196,79.53625906949667,cuda,vit_b
