row_index,file_name,object_id,image_path,gt_mask_path,sam_mask_path,sam_score,stability_score,generated_mask_count,iou,boundary_f1,image_gen_latency_sec,image_gen_fps,device,model_type
0,000000.png,3,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000003_img_000000_cat_box.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0000_object_3_sam_auto_mask.png,1.002148985862732,0.9855870008468628,29,0.9840614548494984,1.0,13.32436800000005,0.07505046393194756,cuda,vit_b
1,000000.png,4,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000004_img_000000_cat_plastic_object.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0001_object_4_sam_auto_mask.png,0.9908460378646851,0.9871319532394409,29,0.9823161526849256,1.0,13.32436800000005,0.07505046393194756,cuda,vit_b
2,000000.png,5,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000005_img_000000_cat_plastic_object.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0002_object_5_sam_auto_mask.png,1.02748441696167,0.9917781949043274,29,0.9758426966292135,1.0,13.32436800000005,0.07505046393194756,cuda,vit_b
3,000000.png,6,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000006_img_000000_cat_metal_part.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0003_object_6_sam_auto_mask.png,0.9613401889801025,0.987860381603241,29,0.9315263908701854,1.0,13.32436800000005,0.07505046393194756,cuda,vit_b
4,000000.png,7,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000007_img_000000_cat_box.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0004_object_7_sam_auto_mask.png,1.0302467346191406,0.9923436045646667,29,0.9843424524371615,0.9212350346565847,13.32436800000005,0.07505046393194756,cuda,vit_b
5,000000.png,8,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000008_img_000000_cat_tool.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0005_object_8_sam_auto_mask.png,0.9649660587310791,0.9760765433311462,29,0.9647577092511013,0.99836867862969,13.32436800000005,0.07505046393194756,cuda,vit_b
6,000000.png,9,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000009_img_000000_cat_metal_part.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0006_object_9_sam_auto_mask.png,0.9433363676071167,0.96875,29,0.9278350515463918,1.0,13.32436800000005,0.07505046393194756,cuda,vit_b
7,000000.png,10,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000010_img_000000_cat_metal_part.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0007_object_10_sam_auto_mask.png,0.9336979389190674,0.9592961668968201,29,0.9035812672176309,0.8830265584058486,13.32436800000005,0.07505046393194756,cuda,vit_b
8,000000.png,11,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000011_img_000000_cat_connector.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0008_object_11_sam_auto_mask.png,0.9814157485961914,0.9799599051475525,29,0.9615384615384616,1.0,13.32436800000005,0.07505046393194756,cuda,vit_b
9,000000.png,12,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000012_img_000000_cat_box.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0009_object_12_sam_auto_mask.png,1.0052058696746826,0.9872918128967285,29,0.9905437352245863,0.9989909182643794,13.32436800000005,0.07505046393194756,cuda,vit_b
10,000000.png,13,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000013_img_000000_cat_plastic_object.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0010_object_13_sam_auto_mask.png,0.9888012409210205,0.9871678352355957,29,0.9794231287626921,1.0,13.32436800000005,0.07505046393194756,cuda,vit_b
11,000000.png,14,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000014_img_000000_cat_box.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0011_object_14_sam_auto_mask.png,0.9884442090988159,0.9768930673599243,29,0.9503022162525184,0.9135802469135803,13.32436800000005,0.07505046393194756,cuda,vit_b
12,000000.png,15,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000015_img_000000_cat_cable.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0012_object_15_sam_auto_mask.png,1.0052058696746826,0.9872918128967285,29,0.00039522567385977394,0.1534726086296727,13.32436800000005,0.07505046393194756,cuda,vit_b
13,000000.png,16,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000016_img_000000_cat_metal_part.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0013_object_16_sam_auto_mask.png,0.9336979389190674,0.9592961668968201,29,0.002740262282247015,0.11678832116788322,13.32436800000005,0.07505046393194756,cuda,vit_b
14,000002.png,21,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000021_img_000002_cat_plastic_object.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0014_object_21_sam_auto_mask.png,0.9464951753616333,0.9689081907272339,32,0.9597411933860532,1.0,12.803700724999999,0.07810241909571032,cuda,vit_b
15,000002.png,22,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000022_img_000002_cat_plastic_object.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0015_object_22_sam_auto_mask.png,0.9777154922485352,0.9830859303474426,32,0.9798152582962709,1.0,12.803700724999999,0.07810241909571032,cuda,vit_b
16,000002.png,23,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000023_img_000002_cat_metal_part.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0016_object_23_sam_auto_mask.png,0.9538650512695312,0.9656786322593689,32,0.6931155192532089,0.772093023255814,12.803700724999999,0.07810241909571032,cuda,vit_b
17,000002.png,24,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000024_img_000002_cat_plastic_object.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0017_object_24_sam_auto_mask.png,0.9976203441619873,0.9874950647354126,32,0.9859849980260561,1.0,12.803700724999999,0.07810241909571032,cuda,vit_b
18,000002.png,25,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000025_img_000002_cat_tool.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0018_object_25_sam_auto_mask.png,0.9894890785217285,0.9882429838180542,32,0.9533417402269861,0.988621997471555,12.803700724999999,0.07810241909571032,cuda,vit_b
19,000002.png,26,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000026_img_000002_cat_cable.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0019_object_26_sam_auto_mask.png,0.9477089643478394,0.9692884087562561,32,0.8066126013724267,0.8194233687405159,12.803700724999999,0.07810241909571032,cuda,vit_b
20,000002.png,27,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000027_img_000002_cat_metal_part.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0020_object_27_sam_auto_mask.png,0.961757481098175,0.9677926301956177,32,0.8207057602490918,0.7910874241499984,12.803700724999999,0.07810241909571032,cuda,vit_b
21,000002.png,28,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000028_img_000002_cat_box.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0021_object_28_sam_auto_mask.png,0.9885621070861816,0.9886844158172607,32,0.979938063821193,0.9977973568281938,12.803700724999999,0.07810241909571032,cuda,vit_b
22,000002.png,29,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000029_img_000002_cat_connector.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0022_object_29_sam_auto_mask.png,0.9839621782302856,0.9839743375778198,32,0.9639309984317825,1.0,12.803700724999999,0.07810241909571032,cuda,vit_b
23,000002.png,30,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000030_img_000002_cat_glass_object.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0023_object_30_sam_auto_mask.png,0.8995828032493591,0.9631074070930481,32,0.6187476135929744,0.6775326844439326,12.803700724999999,0.07810241909571032,cuda,vit_b
24,000002.png,31,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000031_img_000002_cat_cable.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0024_object_31_sam_auto_mask.png,0.9229485988616943,0.9651162624359131,32,0.14349355216881593,0.23401885516528104,12.803700724999999,0.07810241909571032,cuda,vit_b
25,000002.png,32,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000032_img_000002_cat_cable.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0025_object_32_sam_auto_mask.png,0.9175137281417847,0.9524362087249756,32,0.0001840942562592047,0.04923076923076923,12.803700724999999,0.07810241909571032,cuda,vit_b
26,000002.png,33,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000033_img_000002_cat_metal_part.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0026_object_33_sam_auto_mask.png,0.8995828032493591,0.9631074070930481,32,0.0042833607907743,0.39838942490313756,12.803700724999999,0.07810241909571032,cuda,vit_b
27,000002.png,34,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000034_img_000002_cat_metal_part.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0027_object_34_sam_auto_mask.png,0.9653760194778442,0.9801136255264282,32,0.9439124487004104,1.0,12.803700724999999,0.07810241909571032,cuda,vit_b
28,000002.png,35,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000035_img_000002_cat_box.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0028_object_35_sam_auto_mask.png,0.9893844127655029,0.9826253056526184,32,0.7860344079803383,0.7085360302059251,12.803700724999999,0.07810241909571032,cuda,vit_b
29,000002.png,36,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000036_img_000002_cat_robot_gripper.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0029_object_36_sam_auto_mask.png,0.958736777305603,0.9506254196166992,32,0.8906345894194182,0.8402688675632848,12.803700724999999,0.07810241909571032,cuda,vit_b
30,000002.png,37,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000037_img_000002_cat_robot_gripper.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0030_object_37_sam_auto_mask.png,0.9211282730102539,0.9665907621383667,32,0.9435975609756098,1.0,12.803700724999999,0.07810241909571032,cuda,vit_b
31,000004.png,71,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000071_img_000004_cat_connector.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0031_object_71_sam_auto_mask.png,0.9866056442260742,0.989835798740387,35,0.9868114817688131,1.0,13.94635379500005,0.07170332939341557,cuda,vit_b
32,000004.png,72,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000072_img_000004_cat_cable.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0032_object_72_sam_auto_mask.png,0.9246227741241455,0.9576244950294495,35,0.867865296803653,0.9154051647373107,13.94635379500005,0.07170332939341557,cuda,vit_b
33,000004.png,73,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000073_img_000004_cat_metal_part.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0033_object_73_sam_auto_mask.png,0.9831267595291138,0.9866412281990051,35,0.9542124542124543,1.0,13.94635379500005,0.07170332939341557,cuda,vit_b
34,000004.png,74,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000074_img_000004_cat_cable.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0034_object_74_sam_auto_mask.png,0.9391985535621643,0.9656050801277161,35,0.8897314375987362,1.0,13.94635379500005,0.07170332939341557,cuda,vit_b
35,000004.png,75,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000075_img_000004_cat_plastic_object.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0035_object_75_sam_auto_mask.png,0.9905723333358765,0.9901608824729919,35,0.9894025698768049,1.0,13.94635379500005,0.07170332939341557,cuda,vit_b
36,000004.png,76,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000076_img_000004_cat_connector.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0036_object_76_sam_auto_mask.png,0.973980188369751,0.9782528281211853,35,0.974006683995544,1.0,13.94635379500005,0.07170332939341557,cuda,vit_b
37,000004.png,77,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000077_img_000004_cat_plastic_object.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v1/masks/row_0037_object_77_sam_auto_mask.png,1.0123927593231201,0.9906066656112671,35,0.9820872274143302,1.0,13.94635379500005,0.07170332939341557,cuda,vit_b
